sku;stock;currency;price;title;manufacturer;msku;ean;egId;lwg1;availability;weight;width;depth;height;externalStock
105731;3;EUR;1.82;FireWire-Kabel Delock FW400 4Pin -> FW400 4Pin St/St 1.00;Delock;82570;4043619825707;85444290;Firewire-Kabel;B;0.099;0.147;0.193;0.043;0
105732;4;EUR;3.52;FireWire-Kabel Delock FW400 6Pin -> FW400 6Pin St/St 3.00m;Delock;82575;4043619825752;85444290;Firewire-Kabel;B;0.165;0.147;0.193;0.046;0
105733;3;EUR;3.32;FireWire-Kabel Delock FW400 4Pin -> FW400 6Pin St/St 2.00m retail;Delock;82577;4043619825776;85444290;Firewire-Kabel;B;0.145;0.147;0.191;0.043;0
105734;0;EUR;4.05;HDMI Kabel Delock Ethernet A -> A St/St 2.00m 4K Gold;Delock;82583;4043619825837;85444290;HDMI-Kabel;W;0.133;0.131;0.212;0.038;0
105735;0;EUR;3.45;HDMI Kabel Delock Ethernet A -> A St/St 1.00m 4K Gold;Delock;82584;4043619825844;85444290;HDMI-Kabel;W;0.094;0.144;0.172;0.038;0
105736;0;EUR;8.35;Displayport Kabel Delock DP -> HDMI St/St 1.00m zwart;Delock;82586;4043619825868;85444290;Displayport-Kabel;W;0.100;0.152;0.244;0.022;0
105737;4;EUR;3.07;FireWire-Kabel Delock FW400 4Pin -> FW800 9Pin St/St 1.00m;Delock;82588;4043619825882;85444290;Firewire-Kabel;B;0.093;0.144;0.192;0.035;0
10574;0;EUR;99999.99;cartridge Epson Stylus C62       cy/ma/ye T0410;Epson;C13T041040;8715946355740;84439990;Patronen Epson;K;0.200;0.530;0.119;0.530;0
105740;1;EUR;9.20;Displayport Kabel Delock DP -> DVI(24+1) St/St 1.00m zwart;Delock;82590;4043619825905;85444290;Displayport-Kabel;B;0.135;0.231;0.149;0.028;0
105743;0;EUR;12.10;Displayport Kabel Delock DP -> DVI(24+1) St/St 3.00m zwart;Delock;82592;4043619825929;85444290;Displayport-Kabel;W;0.242;0.223;0.318;0.033;0
105744;5;EUR;13.30;Displayport Kabel Delock DP -> DVI(24+1) St/St 5.00m zwart;Delock;82593;4043619825936;85444290;Displayport-Kabel;B;0.343;0.223;0.223;0.041;0
105745;0;EUR;3.07;FireWire-Kabel Delock FW400 6Pin -> FW800 9Pin St/St 1.00m;Delock;82595;4043619825950;85444290;Firewire-Kabel;W;0.109;0.144;0.189;0.033;0
105746;0;EUR;3.50;FireWire-Kabel Delock FW400 6Pin -> FW800 9Pin St/St 2.00m;Delock;82596;4043619825967;85444290;Firewire-Kabel;W;0.135;0.144;0.189;0.035;0
105747;6;EUR;4.00;FireWire-Kabel Delock FW400 6Pin -> FW800 9Pin St/St 3.00m;Delock;82597;4043619825974;85444290;Firewire-Kabel;B;0.165;0.144;0.190;0.033;0
105748;3;EUR;2.90;FireWire-Kabel Delock FW800 9Pin -> FW800 9Pin St/St 1.00m;Delock;82598;4043619825981;85444290;Firewire-Kabel;B;0.111;0.144;0.190;0.035;0
105752;0;EUR;3.40;SATA-Kabel Delock SATA -> SAS 29pin +Molex 4pin 0.50m;Delock;82634;4043619826346;85444290;Sata-Kabel;W;0.055;0.096;0.187;0.028;0
105761;0;EUR;6.05;Displayport Kabel Delock mini DP -> DVI(24+1) St/St 1.00m we;Delock;82641;4043619826414;85444290;Displayport-Kabel;W;0.114;0.152;0.240;0.023;0
105767;0;EUR;4.60;USB3.0 Verl. Delock A -> A St/Bu 1.00m blauw Aufrollfunktion;Delock;82649;4043619826490;85444290;USB-Kabel;W;0.023;0.055;0.129;0.025;0
105769;6;EUR;1.64;USB Verl. Delock Mini-B -> Mini-B St/Bu 1.00m zw;Delock;82667;4043619826674;85444290;USB-Kabel;B;0.015;0.121;0.221;0.018;0
105772;7;EUR;2.70;HDMI Flachkabel Delock Ethernet A -> A St/St 1.00m 4K;Delock;82669;4043619826698;85444290;HDMI-Kabel;B;0.096;0.152;0.154;0.035;0
105778;9;EUR;3.40;HDMI Flachkabel Delock Ethernet A -> A St/St 2.00m 4K;Delock;82670;4043619826704;85444290;HDMI-Kabel;B;0.154;0.152;0.225;0.033;0
105780;3;EUR;4.05;HDMI Flachkabel Delock Ethernet A -> A St/St 3.00m 4K;Delock;82671;4043619826711;85444290;HDMI-Kabel;B;0.217;0.159;0.179;0.035;0
105783;0;EUR;5.90;HDMI Flachkabel Delock Ethernet A -> A St/St 5.00m 4K;Delock;82672;4043619826728;85444290;HDMI-Kabel;W;0.380;0.157;0.176;0.033;0
105787;0;EUR;1.01;SATA-Kabel Delock SATA III -> SATA St/St 0.20m rood Clips;Delock;82675;4043619826759;85444290;Sata-Kabel;W;0.001;0.060;0.115;0.015;0
105790;1;EUR;1.35;SATA-Kabel Delock SATA III -> SATA St/St 0.70m rood Clips;Delock;82678;4043619826780;85444290;Sata-Kabel;B;0.010;0.093;0.168;0.018;0
105791;4;EUR;0.96;SATA-Kabel Delock SATA III -> SATA St/St 1.00m rood Clips;Delock;82679;4043619826797;85444290;Sata-Kabel;B;0.017;0.121;0.149;0.018;0
105792;0;EUR;1.53;USB Kabel Delock A -> Mini-B St/St 0.50m 90ø;Delock;82680;4043619826803;85444290;USB-Kabel;W;0.021;0.093;0.124;0.010;0
105793;1;EUR;1.69;USB Kabel Delock A -> Mini-B St/St 1.00m 90ø;Delock;82681;4043619826810;85444290;USB-Kabel;B;0.021;0.088;0.136;0.018;0
105794;0;EUR;1.76;USB Kabel Delock A -> Mini-B St/St 3.00m 90ø;Delock;82683;4043619826834;85444290;USB-Kabel;W;0.083;0.139;0.226;0.028;0
105796;1;EUR;2.15;USB Kabel Delock A -> mini B St/St 5.00m zw seitl.gew.;Delock;82684;4043619826841;85444290;USB-Kabel;B;0.128;0.144;0.208;0.035;0
105798;1;EUR;3.90;HDMI Kabel Delock Ethernet A -> A St/St 2.00m 90ø unten 4K;Delock;82686;4043619826865;85444290;HDMI-Kabel;B;0.154;0.159;0.264;0.030;0
105799;5;EUR;4.84;HDMI Kabel Delock Ethernet A -> A St/St 3.00m 90ø unten 4K;Delock;82687;4043619826872;85444290;HDMI-Kabel;B;0.210;0.137;0.180;0.041;0
105800;6;EUR;6.10;HDMI Kabel Delock Ethernet A -> A St/St 5.00m 90ø unten 4K;Delock;82688;4043619826889;85444290;HDMI-Kabel;B;0.337;0.162;0.196;0.051;0
105807;0;EUR;181.96;batterij APC USV RBC132;APC;APCRBC132;731304291275;85072080;Batterien;K;12.419;0.634;0.510;0.184;0
105808;0;EUR;17.90;HDMI Kabel Delock Ethernet A -> A St/St 10.00m 4K Gold;Delock;82709;4043619827091;85444290;HDMI-Kabel;W;1.001;0.243;0.250;0.074;0
105811;17;EUR;21.70;HDMI Kabel Delock Ethernet A -> A St/St 15.00m 4K Gold;Delock;82710;4043619827107;85444290;HDMI-Kabel;B;1.473;0.266;0.224;0.074;0
105812;6;EUR;0.63;Pinheader Kabel Delock 2Pin -> 2Pin St/Bu 0.30m;Delock;82719;4043619827190;85444290;Kabel;B;0.009;0.007;0.006;0.008;0
105824;0;EUR;4.70;USB3.0 Verl. Delock A -> A St/Bu 1.00m Premium;Delock;82752;4043619827527;85444290;USB-Kabel;W;0.121;0.147;0.192;0.043;0
105827;20;EUR;57.71;HP 3 jarens Care Pack U5Z49E NBD 9x5 LJ 401 Serie;Hewlett & Packard INC.;U5Z49E;;0;Garantie virtuell;B;0.001;0.001;0.001;0.001;0
105863;0;EUR;41.08;Inter-Tech Geh Mini ITX Q-6  black;Inter Tech;88881146;4260133124752;84735080;Gehäuse;W;1.767;0.260;0.137;0.278;0
105867;7;EUR;35.99;Inter-Tech Geh Mini ITX E-2011 black;Inter Tech;88881142;4260133124714;84735080;Gehäuse;B;2.128;0.283;0.133;0.271;0
105868;6;EUR;29.31;Inter-Tech Geh Mini ITX E-3002 black;Inter Tech;88881144;4260133124738;84735080;Gehäuse;B;1.689;0.133;0.249;0.271;0
105869;0;EUR;99999.99;Server Koeler Super Micro  SNK-P0047P 1U 2011;Super Micro;SNK-P0047P;672042093816;84714100;Server Zubehör;K;0.266;0.139;0.139;0.056;0
105870;0;EUR;99999.99;"Server Geh Super Micro 1U/2x400W/8x2.5""      SC113MTQ-R400CB";Super Micro;CSE-113MTQ-R400CB;672042085286;84714100;Gehäuse;K;14.615;0.601;0.767;0.217;0
105879;2;EUR;234.00;OKI C511dn  laserprinter kleur;Oki;44951604;5031713055112;84433210;Laserdrucker;B;22.000;0.410;0.504;0.242;0
105896;85;EUR;72.90;keyboard CHERRY  G80-3000 W95 PS2/USB Combo grey US Layout;Cherry;G80-3000LPCEU-0;4025112058585;84716060;Tastaturen;B;1.149;0.266;0.513;0.058;0
105904;67;EUR;5.15;USB3.0 Verl. Delock A -> A St/Bu 2.00m Premium;Delock;82753;4043619827534;85444290;USB-Kabel;B;0.156;0.144;0.192;0.038;0
105905;0;EUR;7.94;USB3.0 Verl. Delock A -> A St/Bu 3.00m Premium;Delock;82754;4043619827541;85444290;USB-Kabel;W;0.223;0.144;0.191;0.041;0
105906;0;EUR;9.50;USB3.0 Verl. Delock A -> A St/Bu 5.00m Premium;Delock;82755;4043619827558;85444290;USB-Kabel;W;0.332;0.144;0.191;0.058;0
105909;0;EUR;6.57;USB3.0 Kabel Delock A -> Micro-B St/St 2.00m Premium;Delock;82761;4043619827619;85444290;USB-Kabel;W;0.149;0.144;0.191;0.041;0
105910;8;EUR;1.43;USB Y-Kabel Delock A -> 2x A St/St 0.70m;Delock;82769;4043619827695;85444290;USB-Kabel;B;0.053;0.144;0.154;0.020;0
105912;0;EUR;2.70;USB3.0 Verl. Delock A -> A St/Bu 0.15m;Delock;82776;4043619827763;85444290;USB-Kabel;W;0.020;0.076;0.095;0.020;0
105918;4;EUR;1.07;SATA-Kabel Delock SATA III -> SATA up St/St 0.30m geel Clips;Delock;82804;4043619828043;85444290;Sata-Kabel;B;0.009;0.091;0.099;0.023;0
105920;0;EUR;99999.99;Toner Dell 899WG TwinPack black   593-11035;Dell;593-11035;5391519543917;84439990;Toner Dell;K;0.299;0.091;0.199;0.063;0
105921;0;EUR;99999.99;Toner Dell 8WNV5          magenta 593-11033;Dell;593-11033;5391519473689;84439990;Toner Dell;K;0.154;0.073;0.199;0.056;0
105922;12;EUR;1.07;SATA-Kabel Delock SATA III -> SATA down St/St 0.30m geel Cli;Delock;82806;4043619828067;85444290;Sata-Kabel;B;0.008;0.068;0.130;0.018;0
105923;0;EUR;99999.99;Toner Dell NPDXG          yellow  593-11037;Dell;593-11037;5391519473672;84439990;Toner Dell;K;0.158;0.073;0.220;0.056;0
105924;0;EUR;99999.99;Toner Dell 769T5          cyan    593-11041;Dell;593-11041;884116048015;84439990;Toner Dell;K;0.152;0.073;0.198;0.056;0
105925;0;EUR;95.00;Toner Dell N51XP          black   593-11040;Dell;593-11040;884116048008;84439990;Toner Dell;K;0.173;0.073;0.199;0.056;0
105928;0;EUR;0.80;SATA-Kabel Delock SATA III -> SATA St/St 0.50m geel Clips;Delock;82809;4043619828098;85444290;Sata-Kabel;W;0.013;0.098;0.106;0.018;0
105931;0;EUR;0.93;SATA-Kabel Delock SATA III -> SATA up St/St 0.50m geel Clips;Delock;82810;4043619828104;85444290;Sata-Kabel;W;0.019;0.093;0.124;0.020;0
105933;81;EUR;0.93;SATA-Kabel Delock SATA III -> SATA down St/St 0.50m geel Cli;Delock;82811;4043619828111;85444290;Sata-Kabel;B;0.012;0.098;0.132;0.023;0
105937;0;EUR;1.35;SATA-Kabel Delock SATA III -> SATA St/St 0.70m geel Clips;Delock;82813;4043619828135;85444290;Sata-Kabel;W;0.024;0.106;0.106;0.018;0
105946;12;EUR;41.59;Geh CoolerMaster MINI-ITX Elite 120 (B)  USB 3.0;Coolermaster;RC-120A-KKN1;4719512037836;84733080;Gehäuse;B;3.940;0.300;0.445;0.250;78
105961;0;EUR;1.11;SATA-Kabel Delock SATA III up -> SATA down St/St 0.50m Clips;Delock;82821;4043619828210;85444290;Sata-Kabel;W;0.002;0.093;0.097;0.018;0
105963;1;EUR;0.99;SATA-Kabel Delock SATA III up -> SATA down St/St 0.70m Clips;Delock;82822;4043619828227;85444290;Sata-Kabel;B;0.007;0.088;0.163;0.018;0
105964;0;EUR;0.90;SATA-Verl. Delock SATA III -> SATA St/Bu 0.30m geel;Delock;82855;4043619828555;85444290;Sata-Kabel;W;0.001;0.083;0.143;0.018;0
105966;0;EUR;99999.99;Stifttablett WACOM Intuos4 XL CAD  A3  462x305mm;Wacom;PTK-1240-C;4949268614320;84716070;Grafik Tablets;K;5.078;0.530;0.700;0.090;0
105967;6;EUR;1.13;Toslink Kabel Delock Toslink St/St 1.00m 5,0mm diameter;Delock;82887;4043619828876;85447000;Optische Kabel;B;0.030;0.159;0.166;0.023;0
105971;2;EUR;2.45;Toslink Kabel Delock Toslink St/St 1.00m 7,0mm diameter;Delock;82899;4043619828999;85447000;Optische Kabel;B;0.105;0.157;0.139;0.025;0
105972;0;EUR;3.80;Toslink Kabel Delock Toslink St/St 2.00m 7,0mm diameter;Delock;82900;4043619829002;85447000;Optische Kabel;W;0.171;0.159;0.151;0.033;0
105973;0;EUR;4.40;Toslink Kabel Delock Toslink St/St 3.00m 7,0mm diameter;Delock;82901;4043619829019;85447000;Optische Kabel;W;0.246;0.231;0.178;0.035;0
105974;2;EUR;7.03;Toslink Kabel Delock Toslink St/St 5.00m 7,0mm diameter;Delock;82902;4043619829026;85447000;Optische Kabel;B;0.352;0.225;0.193;0.043;0
105975;4;EUR;1.10;Stroomkabel Delock Molex 2pin -> SATA 6Pin St/St 0.25m;Delock;82913;4043619829132;85444290;Stromkabel;B;0.001;0.032;0.045;0.010;0
105976;0;EUR;7.10;Displayport Kabel Delock mini DP -> DVI(24+1) St/St 2.00m we;Delock;82918;4043619829187;85444290;Displayport-Kabel;W;0.127;0.137;0.157;0.033;0
105977;20;EUR;8.20;Displayport Kabel Delock mini DP -> DVI(24+1) St/St 3.00m we;Delock;82919;4043619829194;85444290;Displayport-Kabel;B;0.187;0.152;0.134;0.043;0
105979;6;EUR;9.00;Displayport Kabel Delock mini DP -> DVI(24+1) St/St 5.00m we;Delock;82920;4043619829200;85444290;Displayport-Kabel;B;0.276;0.154;0.229;0.051;0
105980;0;EUR;9.00;Displayport Kabel Delock mini DP -> D-Sub15 St/St 2.00m wit;Delock;82921;4043619829217;85444290;Displayport-Kabel;W;0.151;0.157;0.163;0.033;0
105981;6;EUR;9.32;Displayport-Kabel Delock mini DPort -> D-Sub15 St/St 3.00m;Delock;82922;4043619829224;85444290;Displayport-Kabel;B;0.196;0.154;0.161;0.035;0
105982;17;EUR;0.96;Stroomkabel Delock SATA 15pin -> 6pin PCI Express 0.21m;Delock;82924;4043619829248;85444290;Stromkabel;B;0.017;0.076;0.105;0.018;0
105986;0;EUR;3.50;USB3.0 Verl. Delock Pinheader 19Pin -> 19pin St/Bu 0.45m;Delock;82943;4043619829439;85444290;USB-Kabel;W;0.051;0.110;0.220;0.015;0
105987;0;EUR;2.26;HDMI Kabel Delock Ethernet A -> A St/St 1.00m 90ø rechts;Delock;82951;4043619829514;85444290;HDMI-Kabel;W;0.097;0.157;0.140;0.025;0
105988;6;EUR;3.90;HDMI Kabel Delock Ethernet A -> A St/St 2.00m 90ø rechts 4K;Delock;82952;4043619829521;85444290;HDMI-Kabel;B;0.162;0.159;0.254;0.030;0
105990;19;EUR;3.70;HDMI Kabel Delock Ethernet A -> A St/St 2.00m 90ø links 4K;Delock;82956;4043619829569;85444290;HDMI-Kabel;B;0.156;0.152;0.150;0.030;0
105991;0;EUR;4.86;HDMI Kabel Delock Ethernet A -> A St/St 3.00m 90ø links 4K;Delock;82957;4043619829576;85444290;HDMI-Kabel;W;0.214;0.159;0.173;0.035;0
105993;7;EUR;4.80;Serieel-Verl. Delock D-Sub9 -> D-Sub9 St/Bu 10.00m grijs;Delock;82979;4043619829798;85444290;Serielle Kabel;B;0.389;0.172;0.215;0.051;0
105994;0;EUR;1.25;Serieel-Verl. Delock D-Sub9 -> D-Sub9 St/Bu 1.00m grijs;Delock;82984;4043619829842;85444290;Serielle Kabel;W;0.101;0.152;0.183;0.028;0
105999;1;EUR;4.35;HDMI Kabel Delock Ethernet A -> A St/St 3.00m 90ø oben 4K;Delock;83045;4043619830459;85444290;HDMI-Kabel;B;0.218;0.157;0.260;0.035;0
106000;4;EUR;9.45;Varta Lader LCD Charger +12V +USB;Varta;57070201401;4008496641352;85044055;Ladegerät;B;0.300;0.116;0.226;0.096;0
106025;0;EUR;9.30;SAS Kabel Delock SAS 32Pin -> 4x SAS 29Pin +4Pin Molex 0.50m;Delock;83051;4043619830510;85444290;Kabel;W;0.126;0.091;0.162;0.056;0
106028;0;EUR;9.80;SAS Kabel Delock Mini SAS 36Pin -> 4x Sata 7Pin 0.50m;Delock;83057;4043619830572;85444290;Kabel;W;0.040;0.129;0.161;0.023;0
106031;0;EUR;12.10;SAS Kabel Delock Mini SAS 36Pin -> 4x SATA 7Pin Clips 0.50m;Delock;83058;4043619830589;85444290;Kabel;W;0.028;0.007;0.045;0.010;0
106035;0;EUR;14.30;SAS Kabel Delock Mini SAS 36Pin -> 4x SAS 29Pin + 4Pin Molex;Delock;83059;4043619830596;85444290;Kabel;W;0.096;0.104;0.185;0.038;0
106037;0;EUR;10.50;USB3.0 Verl. Delock A -> A St/Bu 5.00m aktiv;Delock;83089;4043619830893;85444290;USB-Kabel;W;0.308;0.152;0.204;0.048;0
106040;1;EUR;1.18;USB Kabel Delock A -> Micro-B 90øOTG BU/St 0.11m zw;Delock;83104;4043619831043;85444290;USB-Kabel;B;0.008;0.068;0.133;0.020;0
106042;3;EUR;3.66;Serieel-Verl. Delock D-Sub9 -> D-Sub9 St/Bu 5.00m grijs;Delock;84016;4043619840168;85444290;Serielle Kabel;B;0.229;0.007;0.037;0.023;0
106043;0;EUR;1.89;Serieel-Verl. Delock D-Sub9 -> D-Sub9 St/Bu 2.00m grijs;Delock;84064;4043619840649;85444290;Serielle Kabel;W;0.131;0.154;0.234;0.023;0
106044;0;EUR;2.02;nulmodemkabel Delock D-Sub9 -> D-Sub9 Bu/Bu 1.80m;Delock;84077;4043619840779;85444290;Null-Modem Kabel;W;0.113;0.131;0.190;0.028;0
106055;0;EUR;272.00;LANCOM WLC Basic Option for Routers;LANCOM;61639;4044144616396;85176200;Wireless Network;W;0.110;0.215;0.164;0.010;0
106056;15;EUR;1.73;SATA-Kabel Delock SATA 22pin -> SATA 7Pin +4pin Molex 0.40m;Delock;84230;4043619842308;85444290;Sata-Kabel;B;0.011;0.124;0.162;0.020;0
106060;6;EUR;0.46;SATA-Kabel Delock SATA -> SATA St/St 0.30m rot;Delock;84247;4043619842476;85444290;Sata-Kabel;B;0.001;0.076;0.100;0.015;0
106062;0;EUR;0.75;SATA-Kabel Delock SATA -> SATA up St/St 0.30m rot;Delock;84249;4043619842490;85444290;Sata-Kabel;W;0.001;0.093;0.170;0.018;0
